customer_id,customer_name,net_revenue,cumulative_revenue,cumulative_pct,abc_class
C0274,Ian Fonseca,44159.1,26943444.610000025,0.8418761319989706,B
C0249,Caio Da Mota,44043.68,26987488.290000025,0.84325232288674,B
C0376,Maria Sophia Nunes,44013.73,27031502.020000026,0.8446275779554069,B
C0390,Juan Almeida,44008.32,27075510.340000026,0.8460026639829604,B
C0456,Dr. Vinícius Da Rocha,43959.2,27119469.540000025,0.8473762152046936,B
C0349,Rebeca Cassiano,43858.19,27163327.730000027,0.8487466102632368,B
C0079,Calebe Ribeiro,43732.48,27207060.210000027,0.8501130773812333,B
C0363,Breno Melo,43728.68,27250788.890000027,0.8514794257642517,B
C0430,Rafael Borges,43724.18,27294513.070000026,0.8528456335400595,B
C0448,Hellena Pimenta,43653.43,27338166.500000026,0.8542096306580541,B
C0091,Raquel Mendes,43517.01,27381683.510000028,0.8555693651903404,B
C0414,Benício Porto,43143.15,27424826.660000026,0.8569174180755594,B
C0264,Maria Eduarda Melo,43111.88,27467938.540000025,0.8582644938968942,B
C0387,Gael Henrique Gomes,43023.62,27510962.160000026,0.859608811942136,B
C0171,Gustavo Henrique Lopes,42903.48,27553865.640000027,0.8609493760873117,B
C0440,Amanda Cardoso,42893.65,27596759.290000025,0.8622896330838471,B
C0075,Ryan Cunha,42777.11,27639536.400000025,0.8636262486660852,B
C0094,Julia Viana,42683.6,27682220.000000026,0.8649599424304844,B
C0229,Renan Rios,42583.67,27724803.670000028,0.866290513777424,B
C0218,Emilly Aragão,42521.11,27767324.780000027,0.867619130371674,B
C0050,Agatha Silveira,42379.66,27809704.440000027,0.8689433272126003,B
C0041,Emanuel Vieira,42375.58,27852080.020000026,0.8702673965696553,B
C0082,Carlos Eduardo Araújo,42297.72,27894377.740000024,0.8715890331095044,B
C0141,Noah Alves,42162.62,27936540.360000025,0.872906448308427,B
C0394,Luiz Gustavo Câmara,42139.53,27978679.890000027,0.8742231420361283,B
C0481,Lucca Ferreira,42104.76,28020784.65000003,0.8755387493387814,B
C0281,Maysa Fernandes,41902.26,28062686.91000003,0.8768480293169518,B
C0213,Maria Luiza Silveira,41885.06,28104571.97000003,0.8781567718631167,B
C0211,Pedro Henrique Mendonça,41812.89,28146384.86000003,0.879463259382082,B
C0300,Sra. Mirella Barbosa,41805.77,28188190.63000003,0.880769524429194,B
C0446,Maria Cecília Moraes,41718.91,28229909.54000003,0.8820730754446784,B
C0130,João Castro,41707.73,28271617.27000003,0.8833762771293593,B
C0286,Kevin Barros,41685.3,28313302.57000003,0.8846787779652098,B
C0431,Hadassa Ramos,41596.34,28354898.91000003,0.8859784991527344,B
C0090,Isaac Cavalcante,41534.39,28396433.30000003,0.8872762846476581,B
C0233,Leonardo Caldeira,41386.08,28437819.38000003,0.8885694360413766,B
C0214,Ravi Lucca Cardoso,41215.92,28479035.30000003,0.8898572706077669,B
C0244,Natália Santos,41208.33,28520243.63000003,0.8911448680166616,B
C0424,Maria Luísa Da Mota,41023.96,28561267.59000003,0.8924267045919028,B
C0242,Sr. Otto Mendonça,40992.65,28602260.24000003,0.8937075628534176,B
C0459,Srta. Helena Lopes,40836.1,28643096.34000003,0.8949835295463016,B
C0055,Sr. Vitor Hugo Vasconcelos,40677.12,28683773.46000003,0.8962545287426608,B
C0040,Benicio Camargo,40611.35,28724384.810000032,0.8975234728865201,B
C0117,Joaquim Freitas,40558.36,28764943.17000003,0.8987907613023579,B
C0195,Raquel Pires,40437.16,28805380.33000003,0.9000542626973203,B
C0443,João Aragão,40419.87,28845800.200000033,0.9013172238481328,B
C0441,Luiz Henrique Vieira,40176.89,28885977.090000033,0.9025725928344871,B
C0083,Maitê Caldeira,40171.47,28926148.560000032,0.9038277924672675,B
C0405,Ana Vitória Casa Grande,40022.770000000004,28966171.33000003,0.9050783458128846,B
C0223,Allana Souza,39950.56,29006121.89000003,0.9063266428814603,B
C0369,Laura Da Conceição,39896.05,29046017.94000003,0.9075732367280233,B
C0313,Dr. Apollo Borges,39877.75,29085895.69000003,0.9088192587719294,B
C0086,Emilly Da Mota,39805.12,29125700.810000032,0.9100630114154543,B
C0350,Zoe Mendes,39781.33,29165482.14000003,0.9113060207155251,B
C0490,Ana Julia Rocha,39742.12,29205224.26000003,0.9125478048580998,B
C0288,Heloisa Vasconcelos,39471.93,29244696.19000003,0.9137811466312821,B
C0238,Sra. Bárbara Vieira,39423.99,29284120.18000003,0.9150129904689793,B
C0319,Ayla Melo,39387.67,29323507.85000003,0.9162436994502559,B
C0013,Sr. Caleb Garcia,39346.68,29362854.53000003,0.9174731276560728,B
C0033,Sara Gonçalves,39306.57,29402161.10000003,0.9187013025829515,B
C0039,Thomas Monteiro,39159.76,29441320.860000033,0.9199248902776953,B
C0472,Luiz Gustavo Caldeira,39146.14,29480467.000000034,0.9211480524012814,B
C0461,Dr. Murilo Leão,39131.86,29519598.860000033,0.9223707683313187,B
C0045,Yuri Albuquerque,39128.45,29558727.310000032,0.9235933777123363,B
C0250,Isabelly Sá,39064.46,29597791.770000033,0.9248139876588174,B
C0330,Melina Teixeira,39062.86,29636854.630000032,0.9260345476116236,B
C0478,Amanda Pereira,38909.34,29675763.970000032,0.9272503106713207,B
C0061,Carolina Cardoso,38845.67,29714609.640000034,0.9284640842952163,B
C0392,Benicio Pereira,38835.27,29753444.910000034,0.9296775329602248,B
C0293,Srta. Giovanna Pires,38749.13,29792194.040000033,0.9308882900907595,B
C0147,Ian Câmara,38734.01,29830928.050000034,0.9320985747810663,B
C0105,Isadora Pacheco,38508.6,29869436.650000036,0.9333018162999575,B
C0104,Nathan Campos,38483.5,29907920.150000036,0.9345042735430732,B
C0314,Antônio Teixeira,38444.44,29946364.590000037,0.9357055103155999,B
C0452,Bianca Mendonça,38393.63,29984758.220000036,0.9369051594764871,B
C0047,Juliana Vargas,38385.35,30023143.570000038,0.9381045499201067,B
C0361,Alice Silveira,38027.89,30061171.46000004,0.9392927711518271,B
C0202,Maria Luísa Farias,37918.72,30099090.180000037,0.940477581252615,B
C0322,Dr. Thales Da Paz,37689.23,30136779.410000037,0.9416552206981166,B
C0339,Theo Silva,37623.41,30174402.820000038,0.9428308035288158,B
C0334,Isaque Santos,37474.58,30211877.400000036,0.9440017360103654,B
C0415,Liz Rezende,37264.8,30249142.200000037,0.9451661136962116,B
C0381,Jade Marques,37111.44,30286253.640000038,0.9463256994883162,B
C0258,Rebeca Novais,37013.729999999996,30323267.37000004,0.9474822322291852,B
C0124,Daniela Da Mata,36759.25,30360026.62000004,0.9486308134760573,B
C0282,Benjamim Da Cunha,36449.91,30396476.53000004,0.9497697290708035,B
C0159,Pedro Henrique Abreu,36352.67,30432829.20000004,0.9509056062999562,C
C0367,Dr. Vitor Hugo Andrade,36279.06,30469108.26000004,0.9520391835076019,C
C0409,Maria Eduarda Rocha,36265.8,30505374.06000004,0.9531723463926666,C
C0056,Agatha Peixoto,36038.659999999996,30541412.72000004,0.9542984120506547,C
C0138,Luiz Gustavo Vasconcelos,35930.83,30577343.550000038,0.9554211084474132,C
C0495,Bruna Ferreira,35887.98,30613231.53000004,0.9565424659510653,C
C0023,Maria Clara Castro,35649.71,30648881.24000004,0.9576563784591395,C
C0163,Dr. Davi Silveira,35647.41,30684528.65000004,0.9587702191013061,C
C0145,Ravy Câmara,35632.3,30720160.95000004,0.9598835876157051,C
C0253,Ryan Cunha,35552.74,30755713.69000004,0.9609944701946184,C
C0487,Léo Das Neves,35525.64,30791239.33000004,0.9621045060056627,C
C0111,Caroline Rios,35486.41,30826725.74000004,0.96321331603429,C
C0320,Dr. Lucas Gabriel Duarte,35325.76,30862051.50000004,0.9643171063854942,C
C0435,Giovanna Pastor,35193.37,30897244.870000042,0.9654167600725588,C
C0332,Caroline Da Paz,34650.29,30931895.16000004,0.9664994446565119,C
C0062,Olívia Novaes,34428.8,30966323.960000042,0.9675752085535532,C
C0391,Maria Laura Da Mota,34416.5,31000740.460000042,0.9686505881242183,C
C0020,Heloísa Vargas,34374.11,31035114.57000004,0.9697246431749584,C
C0014,Luiz Henrique Ferreira,33831.97,31068946.54000004,0.970781758493871,C
C0230,Henrique Martins,33796.53,31102743.07000004,0.9718377664528841,C
C0493,Melina Leão,33792.05,31136535.120000042,0.9728936344296074,C
C0189,Vitória Novais,33587.22,31170122.34000004,0.9739431022785587,C
C0035,Davi Miguel Da Cruz,33580.86,31203703.20000004,0.9749923714026524,C
C0246,Dra. Júlia Pimenta,33566.05,31237269.25000004,0.9760411777727924,C
C0451,Maria Liz Lima,33495.95,31270765.20000004,0.9770877937950498,C
C0360,Beatriz Moura,33393.25,31304158.45000004,0.978131200848298,C
C0034,Natália Casa Grande,33209.82,31337368.27000004,0.9791688764391764,C
C0307,Dra. Laura Macedo,32856.01,31370224.280000042,0.9801954968662265,C
C0437,Alexandre Da Mota,32577.66,31402801.940000042,0.9812134199561421,C
C0343,Clara Gomes,32565.190000000002,31435367.130000044,0.9822309534078536,C
C0438,Davi Lucca Nogueira,32429.87,31467797.000000045,0.9832442586445084,C
C0410,Dra. Julia Pacheco,32420.82,31500217.820000045,0.9842572811044393,C
C0042,Mariana Peixoto,31858.97,31532076.790000044,0.9852527479729597,C
C0046,Bruna Rodrigues,30949.98,31563026.770000044,0.9862198124973738,C
C0087,Isadora Barbosa,30612.78,31593639.550000045,0.9871763408547973,C
C0468,Lucas Rios,30461.25,31624100.800000045,0.988128134498745,C
C0364,Lucca Pinto,29516.76,31653617.560000047,0.9890504165639239,C
C0483,Maria Liz Azevedo,29481.7,31683099.260000046,0.9899716031427008,C
C0191,Sofia Lima,29463.81,31712563.070000045,0.9908922307297001,C
C0007,Amanda Novais,29385.63,31741948.700000044,0.9918104155007583,C
C0161,Dra. Fernanda Fonseca,28784.05,31770732.750000045,0.9927098032749656,C
C0272,Dra. Valentina Peixoto,28105.94,31798838.690000046,0.9935880027923581,C
C0245,Pedro Henrique Cavalcanti,27884.71,31826723.400000047,0.994459289746811,C
C0051,Sra. Sarah Teixeira,27525.45,31854248.850000046,0.9953193512464802,C
C0182,Sra. Sabrina Guerra,27437.65,31881686.500000045,0.9961766693432378,C
C0063,João Moura,26015.9,31907702.400000043,0.9969895633729173,C
C0347,Juliana Abreu,25887.53,31933589.930000044,0.9977984463475656,C
C0294,João Ribeiro,25750.65,31959340.580000043,0.998603052363324,C
C0428,Maria Alice Araújo,23459.52,31982800.100000042,0.9993360696238127,C
C0269,Srta. Luara Campos,21248.46,32004048.560000043,1.0000000000000013,
